id_empleado,nombre,apellido,género,provincia,ciudad,fecha_contratacion,departamento,puesto_trabajo,nivel_educacion,salario,calificacion_desempeno,horas_extra,fecha_nacimiento,fecha_terminacion
00-80382000,Julieta,Tapia,Hombre,Managua,Managua,2015-08-10,Operaciones,Analista de Operaciones,Licenciatura,61192,Bueno,No,1991-08-10,
00-93912944,Epifanio,Gutierrez,Hombre,Rivas,San Juan del Sur,2023-07-08,Marketing,Coordinador de Marketing,Licenciatura,67413,Bueno,Sí,1977-07-01,
00-46148486,Ana Belén,Gascón,Hombre,Managua,Managua,2023-06-01,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,88165,Satisfactorio,Sí,1998-04-01,
00-58366333,Albert,Mena,Mujer,Managua,Ciudad Sandino,2022-08-18,Atención al Cliente,Especialista de Soporte,Licenciatura,61743,Bueno,No,1977-08-25,
00-93153138,Nilo,Mercader,Hombre,Managua,Ciudad Sandino,2018-09-06,Operaciones,Coordinador de Logística,Licenciatura,62149,Satisfactorio,Sí,1982-10-09,
00-15142659,Timoteo,Carro,Hombre,Managua,Managua,2015-08-07,Ventas,Especialista de Ventas,Maestría,76338,Bueno,Sí,1977-08-22,
00-47526885,Benita,Luján,Hombre,Managua,Tipitapa,2023-05-05,Ventas,Representante de Ventas,Licenciatura,79222,Bueno,Sí,1980-04-18,
00-55987219,Raúl,Castellanos,Mujer,Managua,Tipitapa,2023-05-15,Atención al Cliente,Técnico de Mesa de Ayuda,Secundaria,65896,Excelente,No,1970-05-29,
00-34502256,Ainara,Barroso,Mujer,Managua,Ciudad Sandino,2024-01-07,Ventas,Consultor de Ventas,Doctorado,91687,Excelente,No,1996-09-25,
00-89670961,Rafael,Rincón,Hombre,Managua,Tipitapa,2019-03-31,TI,Desarrollador de Software,Licenciatura,88981,Bueno,No,1975-06-13,
00-92059030,Nacho,Guillen,Mujer,Managua,Tipitapa,2017-11-28,Ventas,Especialista de Ventas,Licenciatura,62793,Satisfactorio,Sí,1962-09-03,
00-95087196,Vanesa,Milla,Hombre,Managua,Ciudad Sandino,2024-08-19,Operaciones,Coordinador de Logística,Licenciatura,74837,Satisfactorio,Sí,1966-09-03,
00-87316551,Valeria,Tamayo,Hombre,Managua,Tipitapa,2023-10-14,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,62720,Excelente,No,1982-03-09,
00-39822796,Catalina,Niño,Hombre,Matagalpa,Matiguás,2023-07-30,Ventas,Especialista de Ventas,Licenciatura,89217,Bueno,No,1984-11-01,
00-86852328,Natanael,Ferreras,Hombre,Managua,Ciudad Sandino,2024-11-25,Operaciones,Especialista en Inventario,Licenciatura,64398,Bueno,Sí,1976-11-24,
00-32068284,Modesto,Granados,Hombre,Matagalpa,Matagalpa,2017-09-15,Operaciones,Especialista en Inventario,Licenciatura,63790,Satisfactorio,No,2001-06-11,
00-54007398,Emilia,Gálvez,Hombre,Managua,Ciudad Sandino,2017-10-24,Ventas,Especialista de Ventas,Maestría,57578,Bueno,Sí,1998-02-11,
00-74867809,Josep,Torres,Mujer,Managua,Tipitapa,2017-07-25,Atención al Cliente,Técnico de Mesa de Ayuda,Secundaria,76984,Satisfactorio,No,1987-06-11,
00-32505538,Tania,Aliaga,Mujer,Managua,Managua,2024-04-24,Operaciones,Especialista en Inventario,Licenciatura,64240,Bueno,No,1971-12-08,
00-89070916,Silvia,Bustos,Hombre,Managua,Tipitapa,2017-05-20,Ventas,Gerente de Ventas,Doctorado,103189,Bueno,Sí,1991-11-28,
00-56080307,Eusebio,Montoya,Hombre,Rivas,San Jorge,2020-01-30,Operaciones,Especialista en Inventario,Licenciatura,68050,Bueno,No,1990-03-24,
00-23719833,Amor,Sevillano,Hombre,Granada,Diriá,2017-08-08,Atención al Cliente,Representante de Atención al Cliente,Secundaria,60579,Bueno,No,1959-10-16,
00-85153004,Tatiana,Larrañaga,Hombre,Managua,Tipitapa,2022-01-25,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,70955,Satisfactorio,No,1983-07-07,
00-13443928,Roque,Ferrando,Hombre,Managua,Managua,2024-10-15,Finanzas,Especialista en Cuentas por Pagar,Licenciatura,58701,Excelente,Sí,1995-11-23,
00-45279042,Leoncio,Clemente,Mujer,Managua,Ciudad Sandino,2024-05-12,Atención al Cliente,Especialista de Soporte,Secundaria,60494,Satisfactorio,No,1972-01-14,
00-12098146,Mayte,Barral,Hombre,Managua,Tipitapa,2021-06-22,TI,Desarrollador de Software,Maestría,102542,Excelente,No,1977-05-18,
00-48561390,Jacinto,Acero,Mujer,Managua,Ciudad Sandino,2023-04-30,Ventas,Consultor de Ventas,Maestría,84807,Bueno,No,1981-04-23,
00-36059652,Paloma,Tolosa,Hombre,Managua,Managua,2018-07-24,Operaciones,Coordinador de Logística,Licenciatura,71790,Bueno,Sí,1972-09-02,
00-78761110,Miguela,Llamas,Mujer,Masaya,Niquinohomo,2023-12-15,RRHH,Reclutador,Licenciatura,72617,Bueno,Sí,1979-03-09,
00-25193029,Amada,Miralles,Mujer,Managua,Tipitapa,2024-08-08,TI,Especialista de Soporte TI,Licenciatura,64622,Satisfactorio,No,1975-12-12,
00-32121080,Brunilda,Folch,Mujer,Managua,Managua,2015-10-27,Finanzas,Analista Financiero,Doctorado,110477,Bueno,No,1986-03-05,
00-54777065,Flavia,Fabra,Hombre,Estelí,Pueblo Nuevo,2020-12-15,Operaciones,Coordinador de Logística,Licenciatura,64372,Satisfactorio,No,1973-08-20,
00-15058739,Edelmira,Carreño,Mujer,Managua,Ciudad Sandino,2016-04-17,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,57416,Necesita Mejora,Sí,1966-04-16,
00-62953021,Benjamín,Ferrero,Hombre,Managua,Managua,2018-07-10,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,82215,Bueno,No,1999-04-27,
00-70891460,Anna,Lumbreras,Mujer,Managua,Ciudad Sandino,2016-03-31,Ventas,Especialista de Ventas,Licenciatura,61432,Excelente,Sí,1983-01-29,
00-24391123,Renato,Rocha,Hombre,Masaya,Niquinohomo,2017-09-13,Operaciones,Coordinador de Logística,Licenciatura,71230,Bueno,Sí,1976-03-16,
00-93131712,Reyna,Alba,Mujer,Managua,Managua,2023-04-19,Marketing,Creador de Contenido,Secundaria,61243,Necesita Mejora,No,1973-04-19,
00-80400524,Hernando,Cobos,Mujer,Managua,Tipitapa,2016-04-18,Ventas,Representante de Ventas,Licenciatura,71295,Satisfactorio,Sí,1991-06-25,
00-52590001,Ambrosio,Robles,Mujer,Estelí,Condega,2015-01-29,Atención al Cliente,Especialista de Soporte,Licenciatura,55918,Bueno,Sí,1971-10-14,
00-30090581,Adela,Coloma,Hombre,Matagalpa,Matiguás,2022-06-12,Ventas,Especialista de Ventas,Doctorado,80597,Bueno,No,1988-09-05,
00-24643784,Roberto,Crespo,Hombre,Managua,Ciudad Sandino,2017-08-05,Atención al Cliente,Especialista de Soporte,Licenciatura,67218,Bueno,No,2000-07-14,
00-57494219,Marta,Miralles,Mujer,Masaya,Niquinohomo,2017-02-09,TI,Especialista de Soporte TI,Secundaria,65285,Excelente,Sí,1967-12-22,
00-81029647,Leocadio,Sarmiento,Hombre,Matagalpa,Matagalpa,2024-04-10,Marketing,Creador de Contenido,Secundaria,59981,Bueno,No,1968-03-03,
00-89421300,Lara,Santana,Hombre,Estelí,Condega,2020-04-13,Atención al Cliente,Especialista de Soporte,Secundaria,65212,Satisfactorio,No,1986-05-26,
00-91211357,Delia,Castells,Hombre,Matagalpa,San Ramón,2022-04-28,Operaciones,Especialista en Inventario,Licenciatura,60320,Bueno,No,2003-10-16,
00-74157929,Ale,Casals,Hombre,Managua,Managua,2015-01-20,Operaciones,Analista de Operaciones,Licenciatura,72632,Satisfactorio,No,1978-03-14,
00-41542499,Nacho,Tejada,Mujer,Managua,Managua,2023-05-15,Ventas,Consultor de Ventas,Licenciatura,66574,Bueno,No,1994-12-08,
00-56750216,Maxi,Perez,Mujer,Managua,Ciudad Sandino,2019-07-20,TI,Desarrollador de Software,Licenciatura,94491,Satisfactorio,No,1977-02-09,
00-84813845,Eusebia,Rovira,Mujer,Managua,Managua,2023-08-24,TI,Administrador de Sistemas,Licenciatura,68349,Bueno,No,1987-08-22,
00-17834175,Ruy,Enríquez,Mujer,Managua,Managua,2024-04-29,Operaciones,Analista de Operaciones,Licenciatura,56530,Bueno,No,2001-09-24,
00-65769166,Piedad,Aramburu,Mujer,Managua,Tipitapa,2023-08-23,Ventas,Representante de Ventas,Licenciatura,63110,Bueno,No,1997-06-06,
00-69351279,Moisés,Ariza,Mujer,Matagalpa,Matagalpa,2017-11-18,Operaciones,Coordinador de Logística,Licenciatura,60003,Bueno,No,1972-02-22,
00-76130666,Basilio,Catalán,Hombre,Managua,Ciudad Sandino,2022-06-30,Finanzas,Analista Financiero,Licenciatura,72986,Satisfactorio,No,1992-09-05,
00-99833906,Áurea,Bayo,Hombre,Managua,Tipitapa,2017-02-20,Operaciones,Especialista en Inventario,Licenciatura,73466,Bueno,Sí,1986-02-10,
00-88963137,Cristian,Yáñez,Mujer,Managua,Managua,2019-03-01,Operaciones,Analista de Operaciones,Maestría,63061,Bueno,Sí,1964-05-15,
00-52590946,Leyre,Gutierrez,Hombre,Rivas,San Jorge,2023-02-03,Finanzas,Analista Financiero,Maestría,75732,Satisfactorio,Sí,1988-07-31,
00-33860571,Plácido,Palau,Mujer,Managua,Tipitapa,2020-05-03,Ventas,Representante de Ventas,Licenciatura,62394,Satisfactorio,No,1987-10-28,
00-25925976,Seve,Nuñez,Mujer,Matagalpa,Matiguás,2024-10-01,TI,Desarrollador de Software,Maestría,106891,Necesita Mejora,No,1971-11-17,
00-54599850,América,Pérez,Mujer,Chinandega,Corinto,2015-07-18,TI,Desarrollador de Software,Licenciatura,98069,Excelente,Sí,1964-08-31,
00-15754576,Beatriz,Rico,Hombre,Managua,Managua,2017-08-22,TI,Especialista de Soporte TI,Licenciatura,70287,Bueno,No,1981-01-04,
00-95787279,Ruy,Cortina,Hombre,Managua,Tipitapa,2017-07-19,Marketing,Coordinador de Marketing,Licenciatura,78629,Excelente,Sí,1985-07-27,
00-19764093,Chuy,Galan,Hombre,Managua,Ciudad Sandino,2024-06-12,Operaciones,Analista de Operaciones,Licenciatura,85911,Satisfactorio,No,1973-12-03,
00-25533493,David,Julián,Mujer,Matagalpa,Matiguás,2023-03-24,Ventas,Representante de Ventas,Licenciatura,57010,Bueno,Sí,1977-10-01,
00-37963448,Basilio,Amador,Mujer,Managua,Tipitapa,2015-01-20,Operaciones,Especialista en Inventario,Secundaria,61394,Bueno,No,1980-09-25,
00-14535123,Pía,Gomis,Mujer,Managua,Managua,2020-06-23,Ventas,Consultor de Ventas,Maestría,103135,Bueno,No,1980-10-05,
00-67134182,Aristides,Gilabert,Mujer,Managua,Ciudad Sandino,2020-10-03,Atención al Cliente,Especialista de Soporte,Secundaria,65275,Bueno,No,1967-02-12,
00-23471350,Ezequiel,Cervantes,Hombre,Managua,Managua,2017-07-02,Operaciones,Coordinador de Logística,Licenciatura,65119,Satisfactorio,No,1990-12-19,
00-79767584,Mohamed,Ponce,Hombre,Managua,Ciudad Sandino,2020-10-02,Atención al Cliente,Técnico de Mesa de Ayuda,Secundaria,70103,Satisfactorio,Sí,1996-06-17,
00-88709772,Herminia,Priego,Mujer,Managua,Managua,2021-01-08,Operaciones,Coordinador de Logística,Licenciatura,60231,Excelente,Sí,1972-03-23,
00-29337067,María Del Carmen,Manjón,Hombre,Rivas,San Juan del Sur,2020-06-28,Ventas,Especialista de Ventas,Maestría,67931,Satisfactorio,No,1974-11-12,
00-66783807,Haydée,Ribera,Hombre,Managua,Tipitapa,2019-07-20,Ventas,Especialista de Ventas,Licenciatura,82618,Bueno,No,2001-09-06,
00-69198584,Apolinar,Folch,Mujer,Managua,Managua,2022-08-03,Marketing,Creador de Contenido,Secundaria,54216,Necesita Mejora,No,1973-05-07,
00-65469429,Horacio,Gras,Mujer,Managua,Managua,2017-08-01,Marketing,Creador de Contenido,Licenciatura,55586,Bueno,No,1986-09-17,
00-59163162,Adrián,Olmedo,Mujer,Managua,Managua,2023-09-13,Operaciones,Coordinador de Logística,Licenciatura,61518,Necesita Mejora,No,1986-04-11,
00-32509513,Cándida,Pedro,Mujer,Managua,Ciudad Sandino,2024-07-04,Operaciones,Especialista en Inventario,Secundaria,57625,Satisfactorio,No,1986-03-25,
00-19340643,Patricia,Córdoba,Mujer,Managua,Managua,2020-05-24,Marketing,Creador de Contenido,Licenciatura,59531,Excelente,Sí,1970-12-10,
00-82929177,Evaristo,Aguilera,Hombre,Managua,Tipitapa,2023-11-30,Atención al Cliente,Técnico de Mesa de Ayuda,Secundaria,62995,Satisfactorio,No,1975-08-17,
00-27948371,Marcela,Lucena,Hombre,León,León,2017-04-07,Marketing,Creador de Contenido,Licenciatura,70178,Satisfactorio,No,1996-08-01,
00-36867851,Reinaldo,Vicente,Mujer,Managua,Ciudad Sandino,2021-05-22,Marketing,Creador de Contenido,Secundaria,57105,Bueno,No,2004-07-08,
00-94142699,Perlita,Fortuny,Mujer,León,León,2018-10-02,Marketing,Especialista en SEO,Licenciatura,85447,Necesita Mejora,No,1963-10-04,
00-60621065,José María,Nadal,Mujer,Managua,Tipitapa,2022-03-13,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,65034,Satisfactorio,Sí,1975-03-11,
00-42849585,Tomasa,Juliá,Hombre,Managua,Tipitapa,2019-05-23,Finanzas,Contador,Licenciatura,71141,Bueno,No,1988-06-08,
00-37374649,Florina,Machado,Mujer,Granada,Diriá,2022-06-14,TI,Especialista de Soporte TI,Secundaria,56225,Satisfactorio,Sí,1983-03-30,
00-13251476,Victor Manuel,Vigil,Hombre,Managua,Tipitapa,2020-10-08,Marketing,Especialista en SEO,Licenciatura,80060,Satisfactorio,No,1986-10-20,
00-79616225,Hernando,Esteban,Hombre,Managua,Ciudad Sandino,2022-02-11,Operaciones,Coordinador de Logística,Licenciatura,65460,Satisfactorio,No,1999-05-10,
00-33748640,Roldán,Campillo,Mujer,Managua,Managua,2023-09-28,Operaciones,Especialista en Inventario,Secundaria,54401,Bueno,Sí,1971-12-13,
00-72312114,Sandra,Fuster,Hombre,Managua,Ciudad Sandino,2018-03-14,Operaciones,Coordinador de Logística,Licenciatura,60285,Satisfactorio,No,1974-02-22,
00-85435906,Clotilde,Martín,Hombre,Managua,Tipitapa,2021-10-31,Finanzas,Contador,Licenciatura,80792,Satisfactorio,No,1977-01-26,
00-60856386,Ileana,Gargallo,Mujer,Managua,Tipitapa,2017-11-19,Ventas,Representante de Ventas,Licenciatura,52790,Bueno,No,1995-08-21,
00-53679044,Olimpia,Mateos,Mujer,Matagalpa,Matagalpa,2017-05-12,TI,Desarrollador de Software,Licenciatura,99452,Necesita Mejora,No,1991-04-06,
00-99896917,Baltasar,Gras,Mujer,Managua,Managua,2022-07-26,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,58341,Satisfactorio,Sí,1988-11-13,
00-84329746,Soledad,Iniesta,Hombre,Managua,Managua,2017-03-20,TI,Desarrollador de Software,Maestría,105554,Satisfactorio,No,1978-09-21,
00-17126486,Amado,Menendez,Hombre,Managua,Ciudad Sandino,2020-01-05,Operaciones,Analista de Operaciones,Maestría,52642,Excelente,Sí,2000-11-07,
00-68993592,Paula,Escrivá,Mujer,Managua,Ciudad Sandino,2024-11-10,Operaciones,Analista de Operaciones,Maestría,67071,Excelente,No,1988-10-13,
00-33561787,Hilario,Valero,Hombre,Managua,Tipitapa,2016-12-11,Operaciones,Analista de Operaciones,Maestría,78092,Bueno,No,1993-03-02,
00-36618219,Román,Morán,Hombre,Managua,Ciudad Sandino,2019-06-16,Operaciones,Coordinador de Logística,Licenciatura,60298,Bueno,No,1962-09-28,
00-39161475,Rosendo,Dalmau,Hombre,Managua,Tipitapa,2024-12-02,Atención al Cliente,Técnico de Mesa de Ayuda,Secundaria,84486,Satisfactorio,No,1970-01-05,
00-34984420,Alexandra,Machado,Mujer,Managua,Managua,2024-10-17,Marketing,Creador de Contenido,Secundaria,59844,Bueno,No,1984-04-06,
00-34399341,Guadalupe,Hurtado,Hombre,Managua,Managua,2017-01-29,Ventas,Representante de Ventas,Licenciatura,68393,Bueno,No,1969-12-21,
00-92518294,Custodio,Abad,Hombre,Masaya,Niquinohomo,2017-11-07,Operaciones,Coordinador de Logística,Licenciatura,63754,Excelente,Sí,1995-05-23,
00-23530495,Estefanía,Ayllón,Hombre,Masaya,Nindirí,2022-11-09,Ventas,Representante de Ventas,Licenciatura,83628,Satisfactorio,No,1987-02-26,
00-88541092,Leocadio,Abad,Mujer,Managua,Ciudad Sandino,2016-04-20,Atención al Cliente,Representante de Atención al Cliente,Secundaria,60224,Bueno,Sí,1971-06-08,
00-84240710,Rico,Cuervo,Mujer,Matagalpa,Matagalpa,2020-02-05,Atención al Cliente,Especialista de Soporte,Secundaria,55088,Satisfactorio,No,1999-03-17,
00-53634520,Quirino,Garrido,Mujer,Chinandega,El Realejo,2022-08-24,Finanzas,Especialista en Cuentas por Pagar,Licenciatura,59867,Bueno,Sí,2001-06-01,
00-87524851,Teo,Peralta,Mujer,Estelí,Estelí,2023-01-28,Atención al Cliente,Especialista de Soporte,Licenciatura,59879,Satisfactorio,Sí,1988-06-24,
00-52977013,Silvestre,Alonso,Mujer,Rivas,Rivas,2020-04-18,TI,Desarrollador de Software,Licenciatura,98897,Necesita Mejora,Sí,2001-12-05,
00-66086286,Andrés,Carretero,Hombre,Rivas,San Juan del Sur,2016-04-20,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,83568,Satisfactorio,No,1981-02-11,
00-72146491,Juan José,Saura,Hombre,Estelí,Condega,2022-12-05,Atención al Cliente,Representante de Atención al Cliente,Secundaria,59077,Bueno,Sí,1990-10-14,
00-31684442,Susana,Fuentes,Mujer,Managua,Managua,2023-02-13,Operaciones,Coordinador de Logística,Licenciatura,66086,Satisfactorio,No,1974-05-06,
00-12625340,Fanny,Anglada,Mujer,Managua,Ciudad Sandino,2020-11-17,Ventas,Representante de Ventas,Licenciatura,58221,Necesita Mejora,No,1996-06-13,
00-44077377,Alba,Díaz,Hombre,Managua,Tipitapa,2020-01-06,TI,Desarrollador de Software,Maestría,93508,Bueno,No,1982-01-27,
00-25633534,Chema,Guitart,Hombre,Managua,Managua,2017-06-15,TI,Desarrollador de Software,Maestría,74367,Bueno,No,2002-10-23,
00-88150391,Soraya,Llano,Mujer,Rivas,Rivas,2019-04-09,TI,Desarrollador de Software,Maestría,88389,Bueno,No,1981-06-05,
00-33398252,Julia,Tena,Hombre,León,León,2019-01-24,Atención al Cliente,Representante de Atención al Cliente,Secundaria,62556,Satisfactorio,Sí,1997-09-26,
00-54440795,Jesusa,Coronado,Hombre,Managua,Managua,2017-03-20,Operaciones,Coordinador de Logística,Licenciatura,57687,Bueno,No,1998-01-30,
00-80732751,Rómulo,Pi,Mujer,Matagalpa,Matagalpa,2024-01-11,Marketing,Creador de Contenido,Secundaria,59578,Bueno,No,1990-10-19,
00-38754429,Anastasia,Rosell,Hombre,Managua,Ciudad Sandino,2020-10-30,Atención al Cliente,Especialista de Soporte,Licenciatura,63924,Bueno,No,1978-03-26,
00-87789716,Seve,Díez,Hombre,Managua,Ciudad Sandino,2024-12-21,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,59836,Satisfactorio,Sí,1972-05-03,
00-27538006,Corona,Arregui,Hombre,Managua,Tipitapa,2017-08-28,TI,Especialista de Soporte TI,Secundaria,69165,Bueno,No,1972-05-29,
00-23228017,María Luisa,Lucas,Hombre,Estelí,Estelí,2017-09-16,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,83614,Necesita Mejora,No,1996-06-27,
00-17286763,Loida,Tello,Hombre,Managua,Tipitapa,2020-03-14,Operaciones,Analista de Operaciones,Licenciatura,71766,Bueno,No,1977-06-06,
00-15968073,Juanito,Amador,Mujer,Managua,Tipitapa,2017-09-02,Operaciones,Especialista en Inventario,Licenciatura,60416,Bueno,No,1988-11-06,
00-91413784,Salomé,Fabra,Mujer,Managua,Managua,2023-03-27,Operaciones,Coordinador de Logística,Licenciatura,57017,Excelente,No,1985-08-06,
00-79608534,Victorino,Abellán,Mujer,Managua,Tipitapa,2020-12-29,Marketing,Gerente de Marketing,Doctorado,91054,Bueno,Sí,1995-12-05,
00-56883986,Arsenio,Rozas,Hombre,León,El Sauce,2022-07-23,Atención al Cliente,Especialista de Soporte,Secundaria,63621,Satisfactorio,No,1971-10-07,
00-59954883,Julia,Torres,Hombre,Managua,Managua,2022-10-16,TI,Desarrollador de Software,Maestría,87998,Bueno,No,1971-12-05,
00-41782201,Ligia,Arévalo,Hombre,Managua,Ciudad Sandino,2021-04-15,Operaciones,Especialista en Inventario,Licenciatura,63222,Bueno,No,1974-09-23,
00-15427468,Chus,Pedrero,Hombre,Managua,Ciudad Sandino,2017-06-16,Operaciones,Especialista en Inventario,Secundaria,64573,Satisfactorio,Sí,1995-03-03,
00-41713949,Agustina,Céspedes,Hombre,Matagalpa,Matagalpa,2024-05-16,Ventas,Consultor de Ventas,Doctorado,71902,Satisfactorio,No,1960-11-06,
00-86861917,Valeria,Pera,Hombre,Managua,Tipitapa,2023-09-22,Finanzas,Contador,Licenciatura,76859,Excelente,Sí,1971-01-15,
00-24694269,Calixta,Coello,Mujer,Matagalpa,San Ramón,2019-04-27,Ventas,Representante de Ventas,Licenciatura,74445,Satisfactorio,No,1974-11-15,
00-31878126,Feliciana,Oliver,Hombre,Managua,Ciudad Sandino,2024-05-28,Atención al Cliente,Representante de Atención al Cliente,Secundaria,59771,Satisfactorio,No,1986-05-16,
00-22558651,Custodia,Querol,Mujer,Managua,Managua,2015-05-16,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,52709,Bueno,Sí,1984-12-13,
00-87468921,Ovidio,Manzano,Mujer,Managua,Tipitapa,2017-02-23,Operaciones,Especialista en Inventario,Licenciatura,64257,Satisfactorio,No,1972-06-04,
00-56740994,Hortensia,Urrutia,Hombre,Managua,Managua,2022-09-03,Operaciones,Coordinador de Logística,Licenciatura,63295,Bueno,No,1976-11-28,
00-36687785,Saturnino,Palomino,Hombre,Managua,Tipitapa,2019-12-16,Atención al Cliente,Especialista de Soporte,Licenciatura,67461,Bueno,Sí,1980-12-28,
00-78636393,Chema,Isern,Hombre,Rivas,San Jorge,2017-11-19,Ventas,Representante de Ventas,Licenciatura,79832,Excelente,No,1993-11-10,
00-36351317,Nazaret,Palmer,Hombre,Managua,Tipitapa,2024-08-23,TI,Desarrollador de Software,Maestría,88876,Excelente,No,1992-07-15,
00-73095299,Virgilio,Córdoba,Hombre,Managua,Ciudad Sandino,2016-11-20,Ventas,Representante de Ventas,Licenciatura,67926,Satisfactorio,Sí,2001-12-29,
00-77090777,Olegario,Velázquez,Hombre,Managua,Tipitapa,2016-12-01,TI,Desarrollador de Software,Maestría,89835,Bueno,No,1961-09-18,
00-63394430,Eufemia,Codina,Mujer,Rivas,San Juan del Sur,2015-08-06,TI,Administrador de Sistemas,Licenciatura,98847,Necesita Mejora,Sí,1972-01-19,
00-30372558,Calixta,Cuervo,Mujer,Managua,Tipitapa,2016-11-06,Marketing,Creador de Contenido,Licenciatura,61952,Satisfactorio,No,1985-12-03,
00-71786427,Consuela,Chaparro,Hombre,Managua,Ciudad Sandino,2019-12-22,Ventas,Consultor de Ventas,Maestría,90552,Satisfactorio,No,1998-10-31,
00-17181113,Mónica,Fuster,Hombre,Managua,Managua,2016-10-28,Ventas,Consultor de Ventas,Doctorado,74358,Excelente,No,1988-02-26,
00-21977132,Ruy,Bilbao,Hombre,Rivas,Rivas,2016-10-27,Atención al Cliente,Representante de Atención al Cliente,Licenciatura,72071,Satisfactorio,Sí,1981-04-17,
00-24026495,Silvia,Caparrós,Mujer,Managua,Tipitapa,2016-12-27,Atención al Cliente,Técnico de Mesa de Ayuda,Licenciatura,60543,Bueno,No,1985-07-27,
